decile_score_1_4,decile_score_4_11,age_18_25,age_25_31,age_31_42,age_42_97,priors_count_1_4,priors_count_4_39,priors_count__1,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,sex_Female,sex_Male
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
