priors_count;days_b_screening_arrest;decile_score;is_recid;two_year_recid;c_charge_degree_F;c_charge_degree_M;race_African-American;race_Asian;race_Caucasian;race_Hispanic;race_Native American;race_Other;age_cat_25 - 45;age_cat_Greater than 45;age_cat_Less than 25;score_text_High;score_text_Low;score_text_Medium;sex_Female;sex_Male
5;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
0;-1;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
2;16;9;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0
5;-1;4;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
2;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
8;-1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
4;0;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-18;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;-1;5;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1
1;-1;5;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
4;-2;8;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
0;-1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
3;-1;2;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
3;21;3;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-1;2;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
18;0;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;6;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
7;0;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0
20;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
16;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;2;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
7;-1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;-1;5;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;3;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-7;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
7;-1;2;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;-1;3;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
3;0;5;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
11;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;9;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
2;-1;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;5;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
5;-1;9;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
17;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;5;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;-1;5;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1
0;0;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
4;0;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
12;-2;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;3;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;0;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1
0;0;3;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;0;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-1;6;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1
0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
2;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
0;-1;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
14;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
3;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
16;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;0;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;-1;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;4;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
1;0;5;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1
7;-1;6;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;7;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
2;-1;7;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
1;-1;8;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
22;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;-1;9;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
9;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
7;-1;2;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
6;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
2;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;10;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1
2;-4;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;0;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1
5;0;9;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
2;-1;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
29;-1;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
23;0;8;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0
0;-1;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
3;0;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;0;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;8;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
5;-1;4;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;4;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
6;-13;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
16;-1;8;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
1;-1;7;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
2;-1;2;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-18;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
4;-1;8;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
3;-1;7;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-12;6;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
1;-1;8;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;-1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
10;-28;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;3;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
9;0;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0
3;-1;2;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1
5;-1;7;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0
0;0;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0
0;-1;5;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0
0;-1;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;0;6;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
2;-1;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;-1;4;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
10;0;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
9;-1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
5;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
4;7;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
3;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;-1;6;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0
8;-8;5;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0
1;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
9;-1;4;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
4;0;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;0;6;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-1;10;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-3;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;-1;4;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
6;0;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-10;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
7;-1;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-24;4;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0
1;-4;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
7;-1;7;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
2;-25;3;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
13;0;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
27;-1;9;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-28;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;6;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
9;-12;9;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0
3;-1;4;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
3;-1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-1;7;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
3;-1;2;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;3;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
6;0;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;-1;10;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
3;0;3;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
3;-1;3;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;-1;8;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-2;4;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
2;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
4;0;8;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
4;-1;8;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1
2;0;9;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
5;-1;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;7;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;4;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
2;-1;7;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
2;-1;6;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-2;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
7;-1;7;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0
6;-21;7;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
6;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
8;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
8;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-3;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
1;-1;6;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
0;0;4;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
0;-1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1
0;0;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-3;4;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0
2;0;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;0;4;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
3;-1;7;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
12;21;8;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
1;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-1;10;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-1;7;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;7;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1
4;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
11;-1;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
1;-1;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0
1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1
3;0;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;-1;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
4;-1;3;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;-1;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;5;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
4;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
3;-1;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;2;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;6;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
6;-1;9;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
11;-1;10;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
7;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-4;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
2;-1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
27;-1;5;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1
2;-1;2;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1
0;-1;5;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-9;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
4;-6;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0
2;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
0;-1;3;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
8;-1;9;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
5;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0
2;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
2;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;0;4;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
20;-3;5;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1;-15;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;2;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;0;4;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;0;5;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
3;-1;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
0;-4;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;-1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0
10;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
1;-1;3;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0
1;-1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
4;-1;3;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
3;-1;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
15;-1;9;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
8;0;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
2;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
13;-1;7;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
1;-1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
9;-1;4;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;-1;3;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;10;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
12;-24;6;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;-1;6;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
3;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
7;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-2;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
8;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
9;-1;6;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;0;2;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
5;-28;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
10;22;9;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
5;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-1;5;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1
7;-1;9;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
2;0;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
11;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;6;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
4;-1;4;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
1;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-3;3;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
1;-1;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
4;-1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
4;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;3;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
14;0;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
5;0;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
15;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
15;-4;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0
0;-1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;-1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
10;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-24;3;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
4;-1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;6;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
2;-1;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
1;-1;4;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
12;0;5;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
