Age,Workclass,Education,Marital_Status,Occupation,FamilyStatus,Race,Sex,Native_Country,Salary
33,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
59,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
82,Self-emp-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
34,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,France,>50K
19,Private,Some-college,Divorced,Other-service,Own-child,White,Female,United-States,<=50K
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
55,Private,10th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
27,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
33,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
43,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Male,United-States,>50K
72,Federal-gov,Some-college,Widowed,Tech-support,Not-in-family,White,Female,United-States,<=50K
68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
29,Private,HS-grad,Separated,Adm-clerical,Own-child,White,Female,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
31,Private,Bachelors,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,United-States,>50K
54,Private,5th-6th,Married-spouse-absent,Other-service,Unmarried,Black,Female,Haiti,<=50K
32,Private,Assoc-acdm,Separated,Exec-managerial,Unmarried,White,Female,United-States,>50K
56,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,United-States,<=50K
41,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
48,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
66,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
25,Self-emp-inc,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
32,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
42,Private,HS-grad,Never-married,Adm-clerical,Other-relative,Black,Female,Trinadad&Tobago,<=50K
31,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
42,Private,Some-college,Never-married,Transport-moving,Unmarried,Black,Female,United-States,<=50K
20,State-gov,HS-grad,Never-married,Other-service,Other-relative,Other,Male,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
65,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
56,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
51,State-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
49,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
47,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Black,Male,United-States,>50K
22,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
53,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,United-States,>50K
41,Local-gov,Some-college,Divorced,Protective-serv,Not-in-family,White,Male,United-States,<=50K
19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
27,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K
48,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
52,Private,7th-8th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
61,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China,>50K
29,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
41,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
38,Private,Some-college,Divorced,Exec-managerial,Unmarried,Black,Male,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
37,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
55,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
62,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25,Private,HS-grad,Never-married,Sales,Own-child,Black,Male,United-States,<=50K
47,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,United-States,<=50K
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
42,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
40,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Male,United-States,<=50K
34,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
38,Private,HS-grad,Separated,Sales,Unmarried,White,Female,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
45,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Female,United-States,<=50K
43,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Male,United-States,<=50K
32,Federal-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,United-States,<=50K
18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,Mexico,<=50K
27,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
57,Private,Assoc-acdm,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
26,Private,11th,Separated,Other-service,Unmarried,White,Female,United-States,<=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,<=50K
51,Self-emp-not-inc,Assoc-acdm,Separated,Sales,Not-in-family,Black,Male,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
28,Private,Bachelors,Never-married,Craft-repair,Own-child,White,Male,United-States,>50K
32,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
31,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
28,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
40,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
51,Private,7th-8th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
62,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
54,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
55,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,United-States,<=50K
24,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
27,Private,Masters,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
18,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,United-States,>50K
21,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
44,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,Philippines,>50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35,Private,11th,Divorced,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
60,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
37,Private,Some-college,Separated,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
43,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,United-States,<=50K
49,State-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
83,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
25,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
46,Local-gov,11th,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Other,Female,United-States,<=50K
44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
60,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
30,Local-gov,Assoc-voc,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,United-States,<=50K
24,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
31,Private,Assoc-acdm,Never-married,Tech-support,Own-child,White,Female,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
39,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,United-States,<=50K
73,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
38,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,United-States,<=50K
48,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,United-States,<=50K
60,Private,10th,Widowed,Sales,Not-in-family,White,Female,United-States,<=50K
26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
20,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,United-States,<=50K
54,State-gov,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K
50,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,Male,United-States,<=50K
35,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
43,Private,10th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
58,Private,1st-4th,Separated,Farming-fishing,Not-in-family,Black,Male,United-States,<=50K
55,State-gov,Assoc-acdm,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
47,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,United-States,<=50K
63,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,>50K
27,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,United-States,<=50K
38,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,<=50K
40,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
42,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
46,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
31,Private,Some-college,Separated,Other-service,Unmarried,White,Female,Mexico,<=50K
33,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
58,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
52,Local-gov,HS-grad,Divorced,Tech-support,Unmarried,White,Male,United-States,>50K
25,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
54,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
46,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
24,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
60,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
22,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
27,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
26,Private,Assoc-acdm,Separated,Craft-repair,Not-in-family,Other,Female,United-States,<=50K
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
60,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
32,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
19,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
31,Private,11th,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
29,Private,HS-grad,Separated,Sales,Unmarried,White,Female,United-States,<=50K
39,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,United-States,<=50K
26,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,United-States,<=50K
27,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
52,Private,9th,Widowed,Adm-clerical,Unmarried,White,Female,United-States,<=50K
50,Local-gov,Some-college,Divorced,Other-service,Unmarried,Black,Female,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
